# alpha mean_ana_energy acceptance_rate
0.200000000000 65.536323692919 0.903030000000
0.330000000000 42.675930073197 0.861700000000
0.460000000000 34.077259677226 0.821240000000
0.590000000000 30.075235095598 0.786870000000
0.720000000000 28.174955927821 0.752690000000
0.850000000000 27.445811259891 0.723340000000
0.980000000000 27.439810376247 0.694370000000
1.110000000000 27.907473987985 0.666880000000
1.240000000000 28.697875128965 0.643210000000
1.370000000000 29.777185528638 0.618300000000
1.500000000000 30.819054459067 0.595580000000
