# Iteration Alpha
0.000000000000 0.400000000000
1.000000000000 0.485468707552
2.000000000000 0.493824808501
3.000000000000 0.497414167367
4.000000000000 0.498944132625
5.000000000000 0.499651448072
6.000000000000 0.499849338972
7.000000000000 0.499937202174
8.000000000000 0.499972283819
9.000000000000 0.499987793029
10.000000000000 0.499994927901
11.000000000000 0.499997989771
12.000000000000 0.499999105603
