# alpha mean_ana_energy acceptance_rate
0.400000000000 123.431634767863 0.614300000000
0.471672615898 120.900943892149 0.577170000000
0.486374272382 120.799582875373 0.572430000000
0.493187539333 120.742282816321 0.567730000000
0.496892340460 120.714778087362 0.563800000000
0.498463995866 120.707033848042 0.561890000000
0.499174033987 120.710807151914 0.564710000000
0.499558658627 120.709626527957 0.561100000000
0.499775984420 120.710764336137 0.564020000000
0.499889454311 120.710568581853 0.561460000000
0.499942046935 120.710827294326 0.561050000000
0.499968584449 120.710745023752 0.559710000000
0.499983155473 120.710758434474 0.562320000000
