# alpha mean_ana_energy acceptance_rate
0.400000000000 24.989505601744 0.621200000000
0.412892680018 24.886503390816 0.618540000000
0.424399699672 24.691017351407 0.603500000000
0.433715713564 24.554319824906 0.597460000000
0.440988364469 24.554539180287 0.596440000000
0.447280843039 24.543741408285 0.598460000000
0.453750259650 24.438878697800 0.587480000000
0.458386729191 24.485324733049 0.588380000000
0.462520892916 24.469702819089 0.584340000000
0.466350223365 24.455076862460 0.587140000000
0.469752119979 24.437317172580 0.583080000000
0.472537039571 24.425473023381 0.578380000000
0.475270679461 24.437845280040 0.579700000000
0.477735877231 24.411560423926 0.580860000000
0.479734139984 24.409484693315 0.571840000000
0.481553640946 24.427670598387 0.578080000000
0.483285987343 24.406076819868 0.570360000000
0.484714161140 24.400636475627 0.576220000000
0.486053744925 24.396205968325 0.574400000000
0.487198500771 24.401290653413 0.569560000000
0.488186685667 24.397624445428 0.570560000000
0.489083629288 24.410606017219 0.571160000000
0.489977601264 24.403657458508 0.574100000000
0.490748672823 24.400414151217 0.569480000000
0.491404091539 24.405928093307 0.572260000000
0.492048291613 24.401894611877 0.568960000000
