# alpha mean_ana_energy acceptance_rate
0.100000000000 63.147610199141 0.851560000000
0.180000000000 37.993714407020 0.778090000000
0.260000000000 29.660832269991 0.713210000000
0.340000000000 26.216550789221 0.656220000000
0.420000000000 24.740193016930 0.610190000000
0.500000000000 24.398400779987 0.567590000000
0.580000000000 24.709232592422 0.529830000000
0.660000000000 25.472357988045 0.496550000000
0.740000000000 26.418800561747 0.464740000000
0.820000000000 27.713420811663 0.431910000000
0.900000000000 32.277414229695 0.328710000000
