# alpha mean_ana_energy acceptance_rate
0.100000000000 6.279245564215 0.854250000000
0.180000000000 3.813151987366 0.776270000000
0.260000000000 2.934484751542 0.709140000000
0.340000000000 2.595144004771 0.653680000000
0.420000000000 2.451286103373 0.602370000000
0.500000000000 2.414215000000 0.562580000000
0.580000000000 2.440228841980 0.521900000000
0.660000000000 2.510933564788 0.490810000000
0.740000000000 2.604284908727 0.457360000000
0.820000000000 2.735803107662 0.432520000000
0.900000000000 2.838855371545 0.411000000000
