# alpha mean_ana_energy acceptance_rate
0.200000000000 63.261725705035 0.904677419355
0.270000000000 50.580793753157 0.876774193548
0.340000000000 41.637296515663 0.859274193548
0.410000000000 37.018013204253 0.842661290323
0.480000000000 32.942210793536 0.813870967742
0.550000000000 31.082467082287 0.802580645161
0.620000000000 29.692533607902 0.773951612903
0.690000000000 28.726595028366 0.765000000000
0.760000000000 27.909541988595 0.742258064516
0.830000000000 27.621231312790 0.729919354839
0.900000000000 27.379322453742 0.716290322581
