# alpha mean_ana_energy acceptance_rate
0.200000000000 65.783697531502 0.909524000000
0.270000000000 50.492098799082 0.884906000000
0.340000000000 42.039271548891 0.861086000000
0.410000000000 36.927388983140 0.840698000000
0.480000000000 33.549837331539 0.824228000000
0.550000000000 31.327231489796 0.806082000000
0.620000000000 29.849181885839 0.788796000000
0.690000000000 28.849011395666 0.770732000000
0.760000000000 28.250905442295 0.755264000000
0.830000000000 27.856811256355 0.736996000000
0.900000000000 27.779581936048 0.721908000000
