# alpha mean_ana_energy acceptance_rate
0.400000000000 271.033242364109 0.639990000000
0.532786905741 267.467064458510 0.561030000000
0.483286315481 266.300405734878 0.590640000000
0.481881878694 266.202617397047 0.592170000000
0.484365574582 266.129751456262 0.591990000000
0.483630699159 266.179330998277 0.588700000000
0.484145645283 266.129845973472 0.589400000000
0.483047680475 266.112170616873 0.587670000000
0.483073244196 266.208531127262 0.592230000000
0.482734227706 266.199573835270 0.589650000000
0.481802904835 266.243677726639 0.589610000000
0.482926197749 266.118479137681 0.590980000000
0.481667254514 266.194914809352 0.589250000000
0.483220703415 266.189407839089 0.589050000000
0.482941234640 266.186670605345 0.591950000000
