# alpha mean_ana_energy acceptance_rate
0.200000000000 65.266424213457 0.904440000000
0.330000000000 42.725944359508 0.861300000000
0.460000000000 34.551727334634 0.822620000000
0.590000000000 30.004302119559 0.789180000000
0.720000000000 28.046477569965 0.754280000000
0.850000000000 27.324117491877 0.721240000000
0.980000000000 27.454336719283 0.694940000000
1.110000000000 27.843676391500 0.671360000000
1.240000000000 28.725961686400 0.641220000000
1.370000000000 29.575884092354 0.618600000000
1.500000000000 30.888064235724 0.593720000000
