# alpha mean_ana_energy acceptance_rate
0.400000000000 24.955899213130 0.620640000000
0.467099071023 24.448101555732 0.584020000000
0.484023118086 24.403799274799 0.574100000000
0.490907366081 24.404439689134 0.569710000000
0.494268992794 24.398981449998 0.568900000000
0.495960346720 24.398318458561 0.566190000000
0.496677495300 24.397493744217 0.568110000000
0.497042407313 24.396428493344 0.565590000000
0.497217599552 24.398644998744 0.568960000000
0.497352870584 24.398576611610 0.569040000000
0.497447793598 24.400398753730 0.570800000000
0.497469141473 24.398044555285 0.565120000000
0.497452842811 24.399105033066 0.567910000000
0.497482671295 24.399979001201 0.566950000000
0.497490053576 24.397905364516 0.569450000000
