# alpha mean_ana_energy acceptance_rate
0.400000000000 24.787488976481 0.618820000000
0.470827198931 24.174589525041 0.577250000000
0.485169183291 24.150228996567 0.572650000000
0.492975940949 24.142687100359 0.567730000000
0.496402963166 24.139788777013 0.563860000000
0.498099495974 24.140656085144 0.563450000000
0.498989242545 24.142362370139 0.565420000000
0.499490791206 24.142248579252 0.562290000000
0.499730313210 24.142225258262 0.562730000000
0.499861693422 24.142182934373 0.562670000000
0.499931332727 24.142196017679 0.565620000000
0.499964966181 24.142155021264 0.562170000000
